date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
,,,,0.500893,0.003467,0.422915,,UP
,,,,,0.003467,,,UP
,4.0,,,,,0.422915,,UP
,,,,0.448676,,,,DOWN
,,,,,,,,DOWN
0.000708,,,,0.328771,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,0.148936,,,,,,DOWN
0.000708,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.081122,,0.003467,,,DOWN
,,,,,,0.422915,,UP
0.000708,,,,,,,0.414912,UP
,4.0,,,,0.003467,,0.414912,DOWN
,,,,,0.003467,0.422915,0.414912,UP
,4.0,0.340426,0.124204,0.58078,0.003467,,,UP
0.000708,4.0,,,0.564118,,,,UP
,,0.382979,,,0.003467,,,UP
,,0.404255,,,,,,DOWN
,,0.425532,0.095773,,,,0.414912,DOWN
,,0.446809,,,,,0.414912,DOWN
0.000708,,,,0.511604,,,,DOWN
,,,,,,,,DOWN
,,0.510638,,,,,,DOWN
0.000708,,,,,0.003467,,,DOWN
,,,0.044134,,,,,DOWN
0.000708,,,,,,,,DOWN
,,,,,,,,DOWN
,4.0,0.617021,0.044104,,,,,DOWN
0.000708,,,,,,,,DOWN
,,,0.044104,,,,,DOWN
,4.0,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,0.414912,UP
,,,,,,,,UP
,,,,0.653972,,,,UP
0.000708,,,,,,,,DOWN
,4.0,,,,,,,DOWN
,,,,,0.003467,,,DOWN
,,0.851064,,,,,,DOWN
,,,,,,,,DOWN
,4.0,,,,,,,DOWN
0.000708,4.0,,,,,,0.414912,DOWN
,,,,0.472925,0.003467,,,UP
,4.0,0.957447,,,,,,DOWN
,,,,0.497471,,,,DOWN
,,,,,,0.422915,,DOWN
0.000752,,0.0,,,,,,UP
,,,,,0.003467,0.422915,,DOWN
,,,0.044104,0.435138,,,,DOWN
0.000752,5.0,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,5.0,,0.044104,,,,,DOWN
,,0.148936,0.044104,0.201577,,,,DOWN
,,,,,,0.422915,,DOWN
0.000752,,,,,,0.422915,,UP
,,0.212766,,,,0.422915,,UP
0.000752,,,,,0.003467,,0.414912,UP
,,,0.124204,,,,,UP
0.000752,,,,,,,,UP
,,,,,0.003467,,,UP
,,0.319149,,0.561291,,,,UP
,5.0,,,,0.003467,,0.414912,UP
,,,,0.567539,,0.422915,,UP
,,,,,,,,UP
,5.0,,,,,0.422915,0.414912,UP
,,,,,,,0.414912,UP
,,,,0.542398,,,,UP
0.000752,5.0,,,0.52053,0.003467,,0.414912,UP
,5.0,0.489362,0.095473,,,,0.414912,UP
,,,,0.503273,,0.422915,,DOWN
,,,,0.490777,,0.422915,,DOWN
,,,,0.479768,,,,DOWN
,,0.574468,,0.470693,,,,DOWN
0.000752,,,0.044224,0.461321,,0.422915,0.414912,DOWN
,,,,,0.003467,,,DOWN
,5.0,,0.044224,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,UP
0.000752,,,0.124204,,0.003467,,,UP
,,0.744681,0.124204,,,,0.414912,UP
,,0.765957,,,,,,UP
,,,,,0.003467,,,UP
0.000752,,0.808511,,,,,,DOWN
,5.0,0.829787,,,0.003467,,,DOWN
,,,0.095473,,,,,UP
,5.0,,,,0.003467,,0.414912,UP
,,,,,,,,DOWN
0.000752,5.0,,,0.399732,0.003467,,,UP
0.000752,,,,,0.003467,,,UP
,,,,,,,,UP
,,,,,,,,UP
0.000752,,1.0,,,0.003467,,,UP
,,0.0,,,,,,UP
0.000796,,,,,,0.422915,,UP
0.000796,,,,0.424576,,,,UP
,,,0.10535,,,0.422915,,UP
,,,,0.299018,,,,UP
,,,,0.248289,,,0.414912,DOWN
,6.0,,,,0.003467,,,DOWN
,,,,,,0.422915,,DOWN
,,,,,0.003467,,,DOWN
,,,,0.128979,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.081122,,,,,DOWN
,,,,,,,0.414912,UP
,,,,,,,,UP
0.000796,,,,,,,,UP
,,,,,,0.422915,,UP
,,,,0.47352,,0.422915,0.414912,UP
,6.0,,,,,,,UP
,6.0,,,,,0.422915,0.414912,UP
,,,,,0.003467,,,UP
0.000796,6.0,,,,,,,UP
,,0.468085,0.137174,0.411336,,,,UP
0.000796,,,,,0.003467,0.422915,,UP
,,,,,,,,UP
,,0.531915,,,0.003467,,0.414912,UP
,,,,,,0.422915,,DOWN
,6.0,0.574468,,0.308242,,,,DOWN
0.000796,,,,0.30125,,0.422915,0.414912,DOWN
,,0.617021,,,0.003467,,,UP
,,,,0.300357,,0.422915,0.414912,DOWN
,6.0,,,,,,,DOWN
,,,,,0.003467,,,UP
,6.0,,,0.390509,,,,UP
,6.0,,0.209109,,,,,UP
,,,,0.55787,,,,UP
0.000796,,,0.15759,,,,,UP
,,,,,0.003467,,,UP
0.000796,,,,,,,,UP
,,,,0.458346,,,,UP
,6.0,,,,,,,DOWN
,6.0,0.87234,,,,,,DOWN
0.000796,,,,,,,,DOWN
,,0.914894,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,UP
,,,,,0.003467,,0.414912,DOWN
,7.0,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,7.0,,,,0.003467,,0.414912,DOWN
0.000841,,0.106383,,,,,,DOWN
,7.0,,,0.12526,,,,DOWN
,7.0,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,7.0,,,,,,,DOWN
,,,,,,,,DOWN
0.000841,,,,,,0.422915,,DOWN
,,,,,0.003467,,,DOWN
,,,0.081962,,,,,DOWN
,7.0,0.297872,,,,,,DOWN
0.000841,,,,,,,,DOWN
,,,,,,,0.414912,DOWN
,7.0,0.361702,,0.341267,,,0.414912,UP
,7.0,,,,,,,UP
0.000841,,,,,0.003467,0.422915,,UP
,7.0,,,,,,,UP
,,0.446809,,0.366558,,,,UP
,,0.468085,,,,,,UP
0.000841,,,,,0.003467,,0.414912,DOWN
,7.0,,,,,,,DOWN
,,,0.087426,0.29515,,,,DOWN
,7.0,,0.087426,,,,,DOWN
,7.0,,,0.254686,0.003467,0.422915,,DOWN
,,,,,,0.422915,,DOWN
0.000841,7.0,,,,,0.422915,,DOWN
,,,,,,,0.414912,DOWN
,7.0,0.659574,,,,,0.414912,DOWN
,7.0,,,,,0.422915,,DOWN
,,,0.13192,,,,,UP
,,,,0.430824,0.003467,0.422915,0.414912,UP
,7.0,,,,,,,UP
,,,,,0.003467,,,UP
,,,,,,,0.414912,UP
,,,0.13093,,,,,UP
0.000841,,,0.122703,0.469206,,0.422915,,UP
,,,,,0.003467,,,UP
,,,0.126606,0.436626,,,,UP
,,,,,,,,UP
,,,,0.349598,,,0.414912,UP
,,,,,,,,UP
,,0.957447,0.122703,,0.003467,,,UP
,,,,,0.003467,,,UP
,,,,,,,,DOWN
,,0.0,,,,,,DOWN
,,,,,,0.422915,0.414912,DOWN
,1.0,0.042553,,,,0.422915,,DOWN
,,,0.083884,,,,,DOWN
,,0.085106,,,,,0.414912,DOWN
,,,0.081962,,,,,DOWN
,,,,0.163047,,,,DOWN
,,,,0.144749,,,,DOWN
,,,,,,,,DOWN
,1.0,0.191489,0.09238,,,,,DOWN
,,,0.093611,,,,,DOWN
,,,,,0.003467,,0.414912,UP
,,,,,0.003467,,,UP
,,,,0.459238,,,,UP
,,,0.155878,,,,,UP
0.000885,,,,,0.003467,,,UP
,1.0,,,,,0.422915,,UP
,,,,,0.003467,,,UP
,,,,0.610086,0.003467,,,UP
,,,,0.615442,0.003467,,,UP
,,,,,0.003467,0.422915,,UP
,,,,,0.003467,,,UP
,,0.468085,,,0.003467,0.422915,,UP
,,,0.224481,,,,0.414912,UP
0.000885,,,,0.5241,0.003467,,,UP
0.000885,,,,0.510711,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,,,,0.003467,,,UP
,,0.659574,0.21073,0.476049,,,,UP
0.000885,,0.680851,,,,,,UP
0.000885,,,,,,,,UP
0.000885,,,,,,,0.414912,UP
0.000885,,,,,,,,UP
,,,,,,,0.414912,UP
,,,,,,,,UP
0.000885,,,,,,0.422915,,UP
,,0.829787,,,,,,UP
,1.0,,,,,,,UP
,,,0.143539,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,0.978723,,,0.003467,0.422915,0.414912,DOWN
,,1.0,,,,,0.414912,DOWN
,,0.0,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,0.042553,,,,0.422915,0.414912,DOWN
,,0.06383,,0.384856,,,,DOWN
,,,0.081122,,0.003467,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,0.148936,,,,,,DOWN
,,,,0.187742,,0.422915,,DOWN
0.000929,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
0.000929,,0.234043,,,,,0.414912,DOWN
,2.0,,0.087426,,,,,DOWN
,,0.276596,,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,0.043983,,,,0.414912,DOWN
,,,,0.611723,,0.422915,0.414912,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
0.000929,,,,,0.003467,,0.414912,DOWN
,,,,,,,0.414912,DOWN
,,,,0.572151,,,,DOWN
0.000929,,0.468085,,,0.003467,,,DOWN
0.000929,,,,0.526034,0.003467,,0.414912,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,0.003467,0.422915,,DOWN
,,,0.043833,,,0.422915,,DOWN
0.000929,,,0.043833,,,0.422915,,DOWN
,2.0,0.617021,,,,,,DOWN
,2.0,0.638298,,,0.003467,0.422915,0.414912,DOWN
0.000929,,0.659574,,,,,,DOWN
,2.0,,,,,,,DOWN
,,0.702128,,,,,,DOWN
,,,0.043983,,0.003467,,,DOWN
,,0.744681,,,,,,DOWN
0.000929,,,0.044134,,0.003467,0.422915,,DOWN
,2.0,,,,,,,DOWN
0.000929,2.0,,0.043983,,,0.422915,0.414912,DOWN
0.000929,,,,,,,,DOWN
,2.0,,,0.587474,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,2.0,,,0.454627,0.003467,0.422915,,DOWN
,,,,,,,,DOWN
,,,,0.489438,,0.422915,0.414912,DOWN
0.000929,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,0.042553,,,,,0.414912,DOWN
0.000973,,,,,0.003467,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,0.422915,,DOWN
0.000973,,0.12766,,,,,0.414912,DOWN
0.000973,,,,,0.003467,,,DOWN
,3.0,,,,,0.422915,,UP
,,,0.082383,0.19042,,0.422915,,UP
,,,0.082383,,,0.422915,,UP
0.000973,,,,,0.003467,0.422915,,UP
,,0.255319,,,,,,UP
,3.0,,0.099135,,,,,UP
0.000973,,,,,,,,DOWN
,,,,0.595805,,0.422915,0.414912,UP
,,,,,0.003467,0.422915,,DOWN
0.000973,3.0,0.361702,,,,,,DOWN
,,,0.044134,,,,,DOWN
,,,,0.604582,,0.422915,,DOWN
0.000973,,,,,,,,DOWN
0.000973,,0.446809,0.043983,0.550431,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.043983,0.494793,0.003467,,,DOWN
,,,,,,,,DOWN
,3.0,,0.043983,,,,0.414912,DOWN
,,,,,,0.422915,0.414912,DOWN
,,,,0.451354,,,0.414912,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,3.0,,,0.44704,0.003467,,,DOWN
0.000973,,,,,0.003467,,,DOWN
,,0.702128,,0.521422,,,,DOWN
0.000973,,,,,0.003467,,,UP
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,0.414912,DOWN
,,,,,,,,DOWN
0.000973,,,,,0.003467,,,DOWN
,3.0,,,,0.003467,,,DOWN
,3.0,0.87234,,,,,0.414912,DOWN
,,,,,,,0.414912,DOWN
,,0.914894,0.043833,0.45537,,,,DOWN
0.000973,3.0,0.93617,,,,,0.414912,UP
,,,,,,,,DOWN
,,0.978723,,,0.003467,,0.414912,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,0.487504,,,,UP
,4.0,,,0.463106,,,0.414912,UP
,,,,,0.003467,0.422915,,UP
,,,,,0.003467,,,UP
,,,0.077999,0.29396,,,,UP
,,0.12766,,0.248438,0.003467,,,UP
0.001018,,,,,,,0.414912,UP
,4.0,,,,,,,UP
,4.0,0.191489,,,,,,UP
,,,,,,,0.414912,UP
0.001018,,,,,,,,UP
,4.0,,,,,,,UP
0.001018,,,,,,0.422915,,UP
,4.0,,,,0.003467,,,DOWN
,,0.319149,,0.599078,,,,DOWN
,,,,,0.003467,,,DOWN
,,0.361702,,,0.003467,0.422915,,DOWN
,,,,,,,,DOWN
,,0.404255,0.044134,,,0.422915,,DOWN
,4.0,,,,,,,DOWN
,,,,,0.003467,0.422915,,DOWN
,,,,0.536001,,,,DOWN
,,,,,0.003467,,,DOWN
,,0.510638,,,,,,DOWN
,,0.531915,0.043983,,0.003467,,,DOWN
,4.0,,,,,,,DOWN
,,,,0.482446,,,0.414912,DOWN
0.001018,,,,0.465486,0.003467,,0.414912,DOWN
,,0.617021,0.043833,0.458941,,,,DOWN
,,,0.043833,,,,,DOWN
,4.0,,,,,,,DOWN
0.001018,,,,0.473817,0.003467,,,DOWN
,,,,0.510562,,,,UP
,4.0,,0.053651,,,0.422915,,DOWN
,,,0.044224,,0.003467,,,DOWN
,,,,,,,,DOWN
0.001018,,,,0.663642,,,,DOWN
,4.0,,,,0.003467,,,DOWN
,4.0,,,,0.003467,0.422915,0.414912,DOWN
,4.0,,0.044134,,0.003467,0.422915,0.414912,DOWN
,,0.87234,,,0.003467,,0.414912,DOWN
,,,0.043983,,,,,DOWN
,,0.914894,,,,,0.414912,DOWN
,,,,0.504314,0.003467,,,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,,,0.044134,0.511157,0.003467,0.422915,,DOWN
,,,,,,,,DOWN
,,0.021277,,0.482892,,,,UP
0.001062,,,,,,,,DOWN
,,,,0.392443,0.003467,0.422915,,UP
,,,,,,,,UP
,,,,,0.003467,0.422915,,UP
,,,0.077999,,,,,UP
,5.0,,,,0.003467,0.422915,,DOWN
,,0.170213,0.078089,,0.003467,,,UP
,,0.191489,,0.186998,0.003467,,,UP
,,,0.082473,,,0.422915,,UP
,,,,,,,,UP
,,,,,,,,UP
,,0.276596,,,,0.422915,,UP
,,,0.043983,,0.003467,,,DOWN
0.001062,,,,,,,,DOWN
,,,0.044043,,0.003467,,,DOWN
,,,,,,,,DOWN
0.001062,,,,0.626004,,,,DOWN
,,0.404255,,,,,,DOWN
0.001062,,,,,,,,DOWN
,,0.446809,,,,,0.414912,DOWN
,,,0.043983,,,0.422915,,DOWN
0.001062,,0.489362,0.044134,,0.003467,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,5.0,,,,,,,DOWN
,5.0,,,,,,,DOWN
,,,,,,0.422915,0.414912,DOWN
,,,,0.433799,,,,DOWN
,5.0,,,,0.003467,0.422915,0.414912,DOWN
,,,,,,,0.414912,DOWN
,,0.680851,,0.444659,,,0.414912,DOWN
,,,,,,,,DOWN
0.001062,,,0.049598,,0.003467,,,DOWN
,5.0,,,0.642071,0.003467,,,DOWN
,,,0.044043,,,,,DOWN
0.001062,,,,,,,0.414912,DOWN
,,,0.043983,,,0.422915,,DOWN
,,,,,,0.422915,,DOWN
,,0.851064,,0.5241,,0.422915,,DOWN
,,,,,,,,DOWN
,,0.893617,,,,0.422915,,DOWN
,,,,0.417435,,,,DOWN
,,0.93617,0.043983,,,0.422915,,DOWN
0.001062,,,,,,0.422915,,DOWN
,,,,,,0.422915,,DOWN
,,,0.043983,0.488396,,,,DOWN
,6.0,,,,,,0.414912,DOWN
,,0.021277,,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,6.0,,0.043833,0.171229,0.003467,,,DOWN
,,,,,,,,UP
,6.0,,,,,,0.414912,DOWN
,,,0.060586,,,,,UP
,,,,,,,0.414912,UP
,,,,0.198602,,0.422915,,UP
,,,0.073106,,0.003467,,0.414912,UP
,,,,0.296935,,0.422915,,UP
,,0.319149,,,0.003467,,0.414912,UP
,,,,,,,0.414912,UP
,,,,,,,,UP
0.004159,,,,,,,0.414912,UP
,6.0,,,,,,0.414912,UP
,6.0,,,,,,,UP
,,0.446809,,,,,,DOWN
,6.0,,,,,0.422915,,DOWN
,,,,0.406427,,,,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,6.0,,,0.342011,0.003467,,,DOWN
0.004159,,,,,0.003467,,,DOWN
,,,,,,,,DOWN
0.004159,6.0,,,,,,,DOWN
0.004159,,0.638298,,0.297382,0.003467,,,DOWN
,,,,0.30244,,,0.414912,DOWN
,6.0,,,,,0.422915,,DOWN
0.004159,6.0,,0.083884,,,,,UP
,,,,,,0.422915,,UP
,,,,,,,,UP
,6.0,,,,,0.422915,,UP
,,0.787234,,0.513686,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.004159,,,,,,0.422915,,DOWN
,,0.893617,,0.351979,0.003467,,0.414912,DOWN
,,,,,,,,DOWN
,,0.93617,,,,,0.414912,DOWN
,,0.957447,,0.356442,,,,DOWN
,,,,,,,,DOWN
,,,,,0.003467,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.004203,,,,,,,,DOWN
0.004203,7.0,,0.043833,,,,0.414912,DOWN
,,,0.043833,0.174353,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,7.0,,0.043683,,,,,DOWN
,,,0.043683,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,0.276596,,0.129872,,,0.414912,DOWN
,,0.297872,,,,0.422915,,DOWN
,,0.319149,,,,0.422915,,DOWN
0.004203,,,,,,,,DOWN
,,,,,,,,DOWN
,7.0,0.382979,0.044134,,0.003467,0.422915,,DOWN
0.004203,7.0,,,,,0.422915,,DOWN
,,,,0.424874,0.003467,,,DOWN
,,,,,,,,DOWN
,,0.468085,,,,,,UP
,,,,0.402261,0.003467,,,UP
0.004203,,,,,,,0.414912,UP
0.004203,,,0.084724,0.381434,,,0.414912,UP
,,,,,,,,UP
,,,,,,,,UP
,7.0,,0.082353,,,,,UP
,7.0,,0.082353,,,,0.414912,UP
,,,,,0.003467,,,UP
,7.0,,,,0.003467,,,UP
,,0.680851,,0.363731,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,7.0,,,,,,,UP
,,,,0.571407,,,,UP
,,,,,,0.422915,,UP
,,0.808511,0.044404,,,0.422915,,DOWN
,,,,0.49524,,,0.414912,DOWN
,,,,,,,,DOWN
,,,,,0.003467,,,DOWN
,,,0.044134,,,0.422915,,DOWN
,,0.914894,,,0.003467,,,DOWN
,,,0.044134,,,,,DOWN
,,,,0.368938,,,0.414912,DOWN
0.004203,,,,,,,,DOWN
,,1.0,,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,,0.043923,0.282356,0.003467,,,DOWN
,1.0,,,0.236537,,0.422915,,DOWN
0.004248,,0.085106,,,,,,DOWN
0.004248,,,,,,,,DOWN
,1.0,,,,,,,DOWN
,,,0.043683,,,,0.414912,DOWN
,,0.170213,,,,0.422915,,DOWN
0.004248,1.0,,,,,,0.414912,DOWN
,,,,,,,,DOWN
,,,0.076108,,0.003467,0.422915,0.414912,UP
0.004248,,,,,0.003467,0.422915,,UP
,,,,,0.003467,,,UP
,,0.297872,,,,,,DOWN
,1.0,,,,,,0.414912,DOWN
,,,0.048367,,,,,DOWN
,,,,,,,,DOWN
,1.0,,0.048517,,,,,DOWN
,,,,,0.003467,,,DOWN
,,,,,,,,DOWN
,,0.446809,,,0.003467,,0.414912,DOWN
,,0.468085,,,0.003467,,0.414912,DOWN
,,,0.048517,,,,0.414912,DOWN
,,0.510638,,,,0.422915,,UP
,,0.531915,,,,,,UP
,,,,,,,,UP
0.004248,1.0,,,,,,,DOWN
,,,,,,0.422915,,UP
,,,,,,,,DOWN
,1.0,,,0.466528,,,,DOWN
,,,,0.472181,,,,UP
,,,,0.479768,,0.422915,,DOWN
,1.0,,0.107302,,0.003467,,,UP
,,,,,0.003467,,,DOWN
,,,,,,,,DOWN
,,,0.048517,,,,,DOWN
0.004248,,,,0.612615,,,0.414912,DOWN
0.004248,,,0.048367,,,,,DOWN
,,,,,,,,DOWN
,,0.851064,,,,0.422915,,DOWN
,,,,,,,,DOWN
0.004248,,,,,,,,DOWN
,,,0.043353,,,,,DOWN
,,,,,0.003467,,,DOWN
,,0.957447,,,,0.422915,,DOWN
,,0.978723,,,0.003467,,,UP
,1.0,1.0,,0.475156,,0.422915,,UP
,,,,,,,,UP
,,0.021277,,,,,,UP
,,,,,,,,UP
,,0.06383,,,,0.422915,,DOWN
,2.0,,,,,,,UP
,,0.106383,0.048367,,,,,DOWN
,2.0,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,0.166171,,0.422915,,DOWN
,,,0.043533,,0.003467,,,DOWN
0.004292,2.0,0.234043,,,,0.422915,,DOWN
0.004292,,,,,0.003467,0.422915,,UP
,,,,,0.003467,,0.414912,DOWN
0.004292,,,,0.452246,0.003467,,,DOWN
,,,,,,,0.414912,DOWN
,,0.340426,,,,0.422915,,DOWN
0.004292,,,,,,,,DOWN
,,,,,,,,DOWN
,,0.404255,,0.575573,0.003467,0.422915,,DOWN
,,,,,,0.422915,,DOWN
,,0.446809,,,,0.422915,,DOWN
,,0.468085,,,0.003467,,,DOWN
,,,0.046806,,,,,DOWN
0.004292,,,,,,,,DOWN
0.004292,2.0,0.531915,,0.513091,,,,DOWN
,2.0,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.046806,,0.003467,,,DOWN
,,,0.046806,0.490925,,,,DOWN
0.004292,,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,,,UP
,,,,0.638649,0.003467,,,DOWN
0.004292,,0.744681,,,0.003467,,,DOWN
,,,,0.658137,,,,DOWN
0.004292,2.0,,0.043533,,,0.422915,,DOWN
,,,,,,0.422915,,DOWN
,2.0,,,,0.003467,0.422915,0.414912,DOWN
,,,,0.515174,,,,DOWN
0.004292,2.0,,,,,,,DOWN
0.004292,2.0,0.893617,,,0.003467,,,DOWN
,,,,,,,0.414912,DOWN
,,0.93617,,,,,,DOWN
,,0.957447,0.046806,,,0.422915,,DOWN
0.004292,,,,,,,,DOWN
0.004292,,1.0,,,,,,DOWN
,,,,,0.003467,,,DOWN
,,,,,0.003467,0.422915,,DOWN
,,,0.046956,,,,,DOWN
,,0.06383,,,0.003467,,,DOWN
,3.0,,0.046806,,,,0.414912,DOWN
0.004336,,,,,,,,UP
0.004336,,,,,,0.422915,,DOWN
,,,,,,,,UP
0.004336,3.0,,0.043533,,,0.422915,,DOWN
0.004336,,,,,,,,DOWN
,,,,,,0.422915,,UP
,,,,,,0.422915,,UP
,3.0,0.255319,,0.35183,,,,UP
,,,,,0.003467,,,UP
0.004336,3.0,,,,0.003467,,,DOWN
,,0.319149,,0.534365,0.003467,,,DOWN
,,0.340426,,,0.003467,,0.414912,DOWN
,,,,,,,,DOWN
,,,0.045394,,,0.422915,,DOWN
,,,,0.584499,,,,DOWN
,,,0.045244,0.559357,,,,DOWN
0.004336,3.0,,,,,,0.414912,DOWN
0.004336,,0.468085,,,0.003467,,0.414912,DOWN
0.004336,,,,,,,0.414912,DOWN
0.004336,,,,,,0.422915,,DOWN
,,,,,,0.422915,,DOWN
,,0.553191,,0.481404,0.003467,,,DOWN
,,,,0.479322,0.003467,,,DOWN
,3.0,,,,,0.422915,,DOWN
,,,,,,,,DOWN
,,0.638298,,,,,,DOWN
,3.0,0.659574,0.045244,0.470396,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,3.0,,,0.615293,,,,DOWN
,,,,0.67465,,,,DOWN
,,,,,,,,DOWN
,,,,,0.003467,,,DOWN
0.004336,,,,,,,,DOWN
,3.0,,,,,0.422915,,DOWN
0.004336,,,,,,0.422915,,DOWN
0.004336,,0.87234,,,,,,DOWN
,,,0.043893,0.485123,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
,3.0,,0.045394,,,0.422915,0.414912,DOWN
0.004336,3.0,,,,,,,DOWN
0.00438,,,,,,,,DOWN
0.00438,4.0,0.021277,,,,0.422915,,UP
,,0.042553,0.045394,,,,0.414912,DOWN
,,,,,,,,DOWN
,4.0,0.085106,,0.323862,,,,DOWN
,,,,,,,,DOWN
0.00438,,,,0.235198,0.003467,,,DOWN
,4.0,0.148936,,,,,,DOWN
,,0.170213,,,0.003467,,,DOWN
,,,0.043533,,,,0.414912,DOWN
,,,,,,,0.414912,UP
,4.0,,,,,,,UP
,,,,,0.003467,0.422915,,UP
,4.0,,0.077789,,,0.422915,0.414912,UP
,,,,0.501488,,,,DOWN
,,,,0.571259,0.003467,,,DOWN
,4.0,,,0.594763,0.003467,,,DOWN
,,,0.043893,,,,,DOWN
,,,,0.60488,,,,DOWN
,,0.404255,,,,,,DOWN
0.00438,,,,,,,,DOWN
,,,,0.556382,,0.422915,0.414912,DOWN
0.00438,4.0,0.468085,,,,,,DOWN
0.00438,,0.489362,,,,,,DOWN
,,,,,,,0.414912,DOWN
,,,,0.497471,,,,DOWN
,,,,0.484826,,,,DOWN
,4.0,0.574468,,,,,,DOWN
0.00438,4.0,,,,,,,DOWN
,,,,0.461619,0.003467,0.422915,0.414912,DOWN
,4.0,0.638298,,0.459387,,0.422915,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,4.0,0.702128,,0.535109,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.422915,,DOWN
0.00438,4.0,0.787234,0.045244,,0.003467,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.045394,,0.003467,,0.414912,DOWN
,,,,,,,,DOWN
0.00438,,,,,,,,DOWN
,,,0.043893,0.475305,,,,DOWN
,,0.93617,0.07893,,,,0.414912,UP
,,0.957447,,,,,0.414912,DOWN
,,,,,,,,UP
,4.0,,,,,,0.414912,DOWN
,,0.0,,,,0.422915,0.414912,UP
,,,,,0.003467,,,DOWN
,5.0,,,,,,,DOWN
0.004425,,0.06383,,,,,,DOWN
0.004425,,,,0.338738,0.003467,,,DOWN
,,,,,,,,DOWN
,5.0,,,0.243082,,,,DOWN
0.004425,,,0.043533,,,0.422915,,DOWN
,,,,,,,,UP
,,,,,,,,UP
,,0.212766,,,,,,UP
,,,0.077249,,,0.422915,0.414912,UP
,,,,,0.003467,,0.414912,UP
,,,,,,,,UP
,,,,,,,0.414912,DOWN
,5.0,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,5.0,,,0.637905,0.003467,,,DOWN
,5.0,,,,,,,DOWN
,5.0,0.425532,,,,,,DOWN
,,,,,,,,DOWN
0.004425,,,,,,0.422915,,DOWN
0.004425,,,,,,,,DOWN
,,,,,,,0.414912,DOWN
0.004425,,,,0.516215,0.003467,,,DOWN
,,0.553191,,,0.003467,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
