V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,class
3.902,2.6931,2.0,,0.0,,,,2.0,,,,,,8.881,0.0,0.985,1.139,,,,1.241,,0.0,,,1.919,-0.022,,0.0,,,,0.0,0.0,3.547,,0.0,8.444,,,1
,,,,,,,,,0.0,,0.0,,1.379,,,,1.131,,0.0,0.0,1.305,0.0,0.0,,,2.136,,0.0,0.0,,0.0,,,0.0,,2.956,,9.051,,,1
5.646,,3.0,,,,,25.0,2.0,0.0,,0.0,,,,,,1.262,,0.0,,1.119,0.0,0.0,,,,-0.099,0.0,,,0.0,0.0,0.0,0.0,,4.854,,,,,1
,,3.0,0.0,,,,,,,0.0,,3.245,,,,,,,0.0,0.0,1.38,,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,3.0,1
,,,,,,0.0,,,,,0.0,,2.237,9.519,0.0,,,,0.0,0.0,,,0.0,,,,0.003,,0.0,2.551,,,,0.0,3.165,1.654,,7.567,0.0,0.0,1
4.253,,,,2.0,,,,0.0,0.0,,,,,,,0.97,,0.0,,,,,,,,,-0.007,,0.0,,0.0,0.0,2.0,,3.112,,2.0,7.652,,,1
,3.1413,,,,,,,,,0.0,,,1.459,,2.0,0.991,1.164,0.0,0.0,0.0,,0.0,0.0,,0.0,1.932,,,,,,,2.0,,,,,,,,1
,,0.0,,,,0.0,,4.0,,,,,,,6.0,0.998,1.153,,0.0,,,,0.0,,,,,,,,,,,,,2.893,,,,0.0,1
,,,0.0,0.0,,,26.1,,3.0,0.0,,3.01,1.392,,,,,,0.0,,,,,,,,0.044,,0.0,1.164,0.0,,0.0,3.0,,,0.0,7.453,0.0,0.0,1
5.098,,,,,1.0,0.0,26.1,4.0,,,0.0,,1.5,9.872,,0.983,,0.0,,,,,0.0,,,2.112,-0.073,,,,0.0,,,2.0,,,1.0,,,,1
4.438,,0.0,0.0,,,,,3.0,,0.0,0.0,2.85,1.561,,0.0,,,,,,1.122,0.0,,,,2.029,,,0.0,,,,,,,,,7.167,,,1
,,0.0,,0.0,,,,3.0,2.0,1.0,,,,,,,,,0.0,0.0,1.066,,,0.0,0.0,,,0.0,,,0.0,0.0,3.0,,3.311,2.969,,,0.0,,1
,,,,,0.0,,,3.0,1.0,2.0,0.0,,,,0.0,0.976,,,,,1.166,,,0.0,,,-0.007,0.0,0.0,,0.0,,,1.0,3.167,,,7.528,0.0,0.0,1
3.879,2.8492,0.0,,,,0.0,29.6,2.0,,,,,,,,0.973,1.146,,0.0,0.0,1.169,0.0,,,0.0,,0.04,,0.0,3.685,,,,,2.997,,,,0.0,,1
,,0.0,,,,,29.6,,,,,,2.161,11.219,,,1.146,,0.0,,,,0.0,,,2.298,0.0,,0.0,5.013,0.0,,0.0,0.0,3.48,2.1,,,,0.0,1
5.333,,0.0,,,2.0,,,6.0,7.0,,,,2.027,,24.0,,,,0.0,,,,,,0.0,,,,0.0,3.918,,,,6.0,3.394,,,,0.0,0.0,1
,,0.0,,0.0,0.0,0.0,,,,,,,,,3.0,,1.151,0.0,0.0,,,,0.0,,0.0,,,,,4.063,,,,2.0,3.248,,0.0,7.861,0.0,,1
,,,,,,0.0,,2.0,,,,4.479,,,,0.971,,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,0.0,1
,,,,,,0.0,,,,,,3.343,2.252,9.65,2.0,,1.173,2.0,,0.0,,,,0.0,0.0,,-0.008,0.0,21.129,4.178,,,4.0,,3.366,,,,0.0,0.0,1
4.947,,2.0,,0.0,0.0,,28.6,0.0,,,,,,9.956,4.0,1.101,,,,,1.246,,,,,2.214,-0.028,,,2.232,,0.0,,2.0,,,,12.27,,,1
4.675,,0.0,0.0,0.0,0.0,,,,,,,3.49,,,,1.073,,,0.0,,1.099,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,3.488,,,8.405,0.0,,1
,,3.0,,0.0,0.0,0.0,,2.0,2.0,,0.0,3.463,,,2.0,,,0.0,,,1.35,,,,,2.175,,,0.0,,0.0,,,,4.828,,,,,,1
,5.159,,,0.0,,,20.7,0.0,,12.0,0.0,3.361,1.241,,,,1.164,0.0,,,,,,0.0,,2.376,,,,,0.0,,0.0,0.0,,,,,0.0,,1
5.27,,7.0,,0.0,0.0,,25.7,,,,,5.27,,10.649,,,,0.0,0.0,0.0,,0.0,1.0,,,2.284,0.0,0.0,,,,0.0,0.0,0.0,,2.39,,13.367,0.0,,1
5.184,,1.0,,0.0,0.0,,,,4.0,0.0,,3.503,2.47,10.126,,1.004,,,,,1.158,,0.0,,,,0.004,0.0,,3.798,0.0,0.0,,1.0,4.432,,,,,,1
,,,,0.0,,,,,1.0,,0.0,5.083,,10.95,6.0,0.961,,0.0,0.0,,1.397,,,,,2.414,,,,,0.0,,0.0,0.0,,,0.0,,0.0,,1
,,,,,,,29.8,,2.0,0.0,,,2.184,,3.0,,1.134,,0.0,,,,,,0.0,,0.0,,11.379,1.951,,,,0.0,,2.005,0.0,,0.0,0.0,1
,4.5365,1.0,,,0.0,0.0,,4.0,0.0,0.0,0.0,4.785,3.105,10.724,0.0,,1.136,0.0,,,,,,,,,,,0.0,,,,,,10.319,1.528,0.0,,0.0,0.0,1
4.481,,,0.0,,,,36.0,0.0,,,,,1.895,9.292,,0.971,1.136,,,,,,0.0,,0.0,,,,,,0.0,,3.0,,3.257,,,,,,1
5.333,4.7127,,,,,0.0,27.9,,,0.0,,,2.027,,,,,0.0,0.0,0.0,,,,,,2.303,0.0,0.0,,,,0.0,0.0,,,2.706,0.0,,,,1
,,,,,0.0,,,,,,0.0,4.046,,,,,1.092,,0.0,,1.347,,,,0.0,2.42,0.0,0.0,,2.731,,4.0,0.0,,,,,,0.0,,1
,3.6483,3.0,0.0,,0.0,4.0,,,,0.0,,,1.124,,,,,0.0,0.0,,1.31,,,1.0,0.0,2.368,0.004,,10.567,,,,,,,,,9.259,,,1
,3.0271,,0.0,,,1.0,40.0,,,2.0,,,,9.642,,0.976,,,0.0,,,1.0,,,,,-0.024,,,1.659,,1.0,,0.0,,,1.0,,0.0,,1
,,,0.0,2.0,,3.0,,,,,,,,9.863,,,,,,,,,0.0,0.0,,,-0.024,0.0,0.0,0.95,,,2.0,,3.719,2.111,,,,,1
4.732,,0.0,0.0,,,3.0,40.0,2.0,,,0.0,,,,,0.976,,,,,1.298,1.0,,,0.0,,,0.0,,0.95,,,2.0,,,,,8.095,,0.0,1
,,,,,,,,,,2.0,,,,,0.0,0.974,1.13,0.0,,,,1.0,0.0,0.0,,,,,0.0,,,1.0,,,3.63,,1.0,8.047,0.0,0.0,1
,,,,1.0,,2.0,,1.0,,,,3.08,,9.668,,0.976,1.129,,0.0,,1.273,1.0,,0.0,0.0,2.222,,0.0,,1.358,,,,,3.65,1.981,1.0,,,,1
,2.0515,,0.0,5.0,0.0,3.0,40.9,,,,0.0,3.859,,,,,1.126,0.0,,0.0,,,0.0,,1.0,,,0.0,,4.361,,,,,,1.908,,8.765,0.0,,1
4.739,,0.0,0.0,,0.0,3.0,42.9,2.0,,6.0,,,1.085,10.361,,,,,,0.0,,2.0,0.0,0.0,1.0,2.279,0.0,,,,0.0,,8.0,,,,2.0,,,0.0,1
4.88,,0.0,0.0,,,1.0,,,2.0,4.0,0.0,,,10.272,,0.998,,,,0.0,1.195,3.0,0.0,,0.0,,,0.0,0.0,,,1.0,4.0,0.0,,,1.0,,0.0,0.0,1
,3.1791,0.0,0.0,2.0,,,,,0.0,,0.0,,,9.54,,,,0.0,,0.0,,1.0,,0.0,,,,0.0,,1.069,,,,,3.638,2.417,,7.969,,,1
4.596,,1.0,,1.0,,2.0,,0.0,0.0,2.0,,3.202,0.875,9.54,,1.005,1.121,,0.0,,,1.0,,,0.0,2.175,,0.0,0.0,1.069,,,,,3.876,2.431,,,,1.0,1
,3.271,,,1.0,0.0,,,,0.0,,,,,9.579,,,,0.0,0.0,,1.312,,,1.0,,,,0.0,,,,,,,,,1.0,8.466,,,1
,,0.0,,,0.0,,39.1,,,2.0,0.0,,,9.882,0.0,0.974,,,,0.0,,,0.0,,,2.236,0.013,,0.0,,0.0,1.0,,,,,,,0.0,0.0,1
,,0.0,,1.0,0.0,,39.4,,,5.0,,,,10.424,,,,,0.0,,,,,0.0,,2.396,0.0,,0.0,,,1.0,,0.0,3.697,1.938,1.0,,0.0,0.0,1
,3.4006,,,,,2.0,,1.0,,2.0,,,,,4.0,,,,,,,,0.0,,0.0,,0.015,0.0,,1.686,,1.0,2.0,,,,,,0.0,,1
,,0.0,0.0,,0.0,,41.2,,2.0,,,3.278,,9.911,4.0,1.024,,,1.0,,1.254,,0.0,,0.0,2.267,,,,1.563,0.0,,,0.0,3.854,,,,,,1
4.77,,0.0,,1.0,0.0,,,,,,0.0,,1.185,,,1.024,,,1.0,,,,0.0,0.0,,2.236,,0.0,,,,1.0,2.0,,,2.933,1.0,,,,1
,3.3307,0.0,,,,,,,,,,,,,,,,0.0,,0.0,1.271,1.0,0.0,0.0,0.0,,-0.024,,,,,1.0,,1.0,3.728,,0.0,,0.0,,1
5.027,,,,,,4.0,,,,,,3.193,0.861,,4.0,,,,0.0,,,1.0,,0.0,,2.318,0.013,,,,,1.0,0.0,,,2.267,,,,0.0,1
4.845,,,,,0.0,3.0,,,1.0,2.0,0.0,3.198,1.185,9.902,,,,0.0,0.0,,,1.0,0.0,0.0,,2.267,,,,1.393,,2.0,2.0,2.0,,,1.0,8.175,,,1
,2.4398,,0.0,,,,,,1.0,,0.0,,0.544,,,,1.104,0.0,,0.0,,2.0,,,,2.264,,,,2.919,,,,,,,,8.573,,0.0,1
,,,,,5.0,,37.5,8.0,,,-3.631,4.672,,,10.0,,,,,1.0,1.152,2.0,,,,,0.0,0.0,,,,,,,,,,,,,1
,2.4228,2.0,,,,,,0.0,5.0,,0.0,4.22,1.315,11.166,12.0,,,,0.0,,1.236,,,,0.0,,0.0,0.0,,,,4.0,,,,3.0,4.0,10.183,0.0,,1
4.856,,,0.0,0.0,,,40.9,,3.0,,,,,,,,1.12,,0.0,,1.234,,0.0,,,,,,10.2,2.83,,,0.0,1.0,3.904,,0.0,,,1.0,1
,,,,,2.0,8.0,40.0,,2.0,,0.0,,1.006,,,,,0.0,0.0,0.0,1.301,2.0,0.0,0.0,,,,0.0,0.0,,,4.0,,2.0,,,,9.332,,0.0,1
4.849,,,0.0,,,2.0,,,,2.0,,3.442,1.546,10.067,,0.986,1.129,,,0.0,1.246,,,,,,,,10.413,,0.0,,4.0,,,,1.0,8.33,,0.0,1
5.268,,4.0,,,0.0,6.0,57.1,0.0,0.0,,,,,10.51,,,,,0.0,,,1.0,,1.0,,2.439,0.001,,,1.098,,,,0.0,4.262,3.103,,,0.0,,1
5.313,3.3759,,,2.0,0.0,,35.0,1.0,2.0,2.0,,3.484,,,,,1.125,0.0,,,,1.0,,,,2.311,-0.008,,21.444,1.833,,1.0,,2.0,4.725,,,,0.0,0.0,1
5.38,3.8121,1.0,,1.0,,,33.3,,,2.0,,,1.197,,,,,,,0.0,1.221,,0.0,0.0,0.0,,0.001,,,,,2.0,,,4.74,,1.0,9.679,,,1
4.876,2.3994,,,,,,42.9,,0.0,10.0,,,0.662,10.516,,,1.126,,,,,2.0,,,,,,0.0,,4.008,0.0,,,,,,,8.832,0.0,0.0,1
4.795,3.1901,,,,,,,2.0,2.0,,,3.464,,,,1.002,,,,,1.237,,0.0,,,,,,,,,,0.0,,3.724,,1.0,,,,1
,2.6622,,0.0,,,,33.3,,,0.0,0.0,5.219,,,,0.999,,,,,,,,,0.0,,,,,1.366,,,0.0,0.0,6.918,1.861,0.0,13.359,,,1
,,0.0,,,0.0,,,0.0,,0.0,,3.183,,,4.0,,1.132,,,,,,,0.0,,,0.004,,0.0,1.669,,,,0.0,3.552,,,8.16,,,1
5.256,,,0.0,0.0,,,,3.0,,,,,,10.335,,,,,,0.0,1.277,,,,,,0.012,,11.013,,0.0,,0.0,,,,,8.072,,0.0,1
5.105,,,0.0,0.0,,,,0.0,,,,,,,18.0,1.022,,,,,,,,,,2.381,0.0,0.0,,,,0.0,0.0,,,,,,0.0,,1
5.312,2.3744,1.0,0.0,,,,,,4.0,,0.0,4.151,,,,,1.123,0.0,,0.0,,2.0,,,0.0,,,0.0,,,,,0.0,0.0,4.432,,,9.497,0.0,,1
,,,,,0.0,3.0,,,0.0,,0.951,4.802,1.11,,,,,,,,1.471,,,,,2.527,,,,,,,,0.0,,,,,,,1
,3.2179,3.0,,0.0,,1.0,33.3,,4.0,,-0.331,,,,,,1.115,0.0,,,,1.0,0.0,,,,,,12.071,2.598,0.0,,,0.0,4.824,2.42,,,,0.0,1
,2.5224,,,,0.0,,40.0,1.0,,,0.0,,,10.882,12.0,,1.111,,,,,,,,0.0,2.397,0.0,0.0,21.296,,,3.0,2.0,0.0,4.719,,,9.801,,,1
,,0.0,0.0,,,,,,,0.0,,3.361,1.758,9.82,2.0,,1.12,0.0,0.0,0.0,1.276,,0.0,,,2.224,,0.0,,,,,,0.0,3.652,2.236,0.0,,,,1
,,5.0,,,0.0,,46.2,0.0,1.0,0.0,,3.967,0.799,,2.0,1.123,,,,,1.352,,,1.0,,,0.004,0.0,0.0,,0.0,,,,,3.046,,,,,1
,,5.0,,,,4.0,40.0,2.0,,0.0,,,,10.7,4.0,,1.093,,,0.0,,,,,0.0,,,1.0,0.0,,,,,,,2.135,,13.183,,,1
,2.0546,,,0.0,,,,,,,,,0.569,10.158,,,,0.0,,,,2.0,,0.0,0.0,2.327,,0.0,,2.096,,,0.0,,3.547,,0.0,,,,1
5.512,,,,0.0,1.0,4.0,,4.0,,0.0,,,1.555,,4.0,0.998,,0.0,,0.0,,2.0,,0.0,,2.426,0.0,0.0,,,0.0,2.0,,,,2.301,,8.93,,,1
5.349,1.9393,,0.0,,,,49.2,,,,0.0,,,11.225,3.0,0.977,,0.0,,,1.312,,,,0.0,,,0.0,,,0.0,1.0,0.0,,,1.989,,9.367,0.0,,1
5.535,2.4918,8.0,0.0,,,,,,2.0,0.0,,5.587,,,,1.017,,,0.0,0.0,,2.0,,,,,0.0,,,4.711,0.0,6.0,0.0,,6.912,,0.0,,,,1
5.131,,0.0,,,0.0,3.0,,0.0,,,,3.829,,,9.0,,1.104,0.0,,,,,,,0.0,2.384,0.0,,,2.895,0.0,,0.0,,3.833,,0.0,8.899,1.0,0.0,1
5.095,1.9952,0.0,0.0,,0.0,0.0,34.9,,4.0,,-0.437,,,,11.0,,,,,,,,,,,,0.0,,34.836,,,,,2.0,,,1.0,8.709,0.0,,1
5.993,1.665,,,0.0,,,42.9,0.0,0.0,,,,0.692,,0.0,,1.103,,,,,15.0,0.0,,,,,0.0,0.0,,,,,,,2.494,0.0,10.41,0.0,12.0,1
5.775,,,,,,0.0,,5.0,2.0,,,,,11.419,,,1.133,,0.0,,,6.0,,,0.0,,,0.0,26.695,,2.0,0.0,,,,,,,,,1
,,,,3.0,0.0,,,,,,,,1.139,,,,1.115,,,0.0,,3.0,,0.0,,2.369,,,,1.808,0.0,,,1.0,,,,,,,1
5.092,,,,0.0,,,,,0.0,0.0,,3.418,0.985,10.296,,0.966,1.121,,,0.0,1.293,,,,0.0,2.387,,,,,,0.0,0.0,,,,0.0,,,0.0,1
,,0.0,,0.0,1.0,0.0,38.5,,0.0,,1.531,3.145,,,0.0,0.964,,,0.0,,1.288,,0.0,,,2.53,-0.006,0.0,,0.818,2.0,,,,,,,8.011,,,1
,,1.0,0.0,0.0,0.0,5.0,58.3,0.0,,,-0.321,,0.682,,8.0,,,,0.0,,,6.0,,,,,,,,1.322,0.0,1.0,0.0,0.0,4.041,,,9.177,0.0,,1
5.416,,,0.0,,0.0,,,,,,,4.305,,,,,1.097,0.0,0.0,,,6.0,1.0,,,2.551,,1.0,,,0.0,,,,,,,,0.0,1.0,1
,,,,,,,,0.0,,0.0,,,,10.784,,,1.092,0.0,0.0,,1.291,,,0.0,,,,,,1.322,,1.0,,1.0,,,,,,,1
,,,0.0,0.0,0.0,,,,,0.0,,3.973,0.548,,8.0,1.002,,0.0,,,,,0.0,0.0,,,0.0,,25.26,1.599,,0.0,0.0,,,2.367,,,,0.0,1
5.418,3.1295,,0.0,,,12.0,54.5,,,,0.0,,0.72,11.151,,1.078,,,,0.0,,2.0,,0.0,,2.532,0.0,1.0,,,,,0.0,0.0,,,,13.877,,10.0,1
,,,0.0,2.0,,,46.2,,0.0,4.0,,,0.75,,0.0,1.01,,,0.0,,,2.0,0.0,1.0,,,,,0.0,,0.0,,,,,,,9.228,0.0,2.0,1
,,,0.0,2.0,,,,,0.0,,,3.88,,,,,1.113,,0.0,,1.311,2.0,0.0,0.0,0.0,,,,0.0,,,,1.0,,3.779,,,,,,1
4.893,2.2807,0.0,0.0,0.0,,,,,,0.0,,,,10.32,,0.97,,0.0,0.0,0.0,,2.0,,,0.0,2.312,,0.0,0.0,,0.0,,0.0,,,1.878,,8.623,,,1
4.644,,,0.0,,,,,,1.0,,,,4.12,,,0.973,,,0.0,0.0,,1.0,,,,2.306,0.0,,,,,,,,3.532,,,8.485,,,1
4.303,3.1007,,0.0,0.0,,,41.7,,0.0,,,2.938,,9.067,0.0,0.977,,0.0,,,1.439,1.0,,0.0,,2.115,,0.0,,,,,,,4.069,,,,0.0,,1
4.802,,2.0,,,,,,,0.0,2.0,0.848,3.501,,,,1.001,1.078,0.0,,0.0,1.428,,,,,,,,,,0.0,,2.0,,,2.1,,,0.0,,1
,,4.0,,,,,,0.0,0.0,,,,0.0,10.767,,,,0.0,0.0,0.0,1.455,6.0,,,,,0.0,0.0,,4.164,,,,0.0,,,,,0.0,0.0,1
5.199,,0.0,,10.0,,5.0,46.4,,1.0,,0.0,3.826,,,,,,,0.0,,,7.0,0.0,,3.0,2.726,,0.0,0.0,2.47,0.0,,,,,,3.0,,0.0,,1
4.414,,0.0,,,0.0,0.0,42.9,,,1.0,0.0,2.868,0.802,,,,1.125,0.0,,0.0,,1.0,,0.0,0.0,,-0.077,0.0,0.0,,,,,0.0,3.579,2.095,1.0,,,,1
,3.1554,0.0,,,,0.0,,,,2.0,,2.868,,,,,,0.0,,,1.298,1.0,,,0.0,2.101,-0.077,0.0,0.0,,0.0,,2.0,,3.573,,1.0,7.817,,,1
4.414,,,0.0,,0.0,0.0,45.5,0.0,0.0,,,3.11,,9.183,0.0,,1.116,,,0.0,,1.0,,,0.0,,,,0.0,,0.0,,,,3.867,,1.0,,,,1
4.499,3.1749,,0.0,1.0,0.0,0.0,50.0,0.0,,,0.0,,1.125,9.311,,,,0.0,0.0,,,1.0,0.0,,,,0.047,,,,,0.0,,0.0,3.653,,2.0,,,0.0,1
,2.2803,0.0,,0.0,0.0,,30.0,,0.0,1.0,,2.736,0.802,,,0.97,1.149,,,,,1.0,,,,,,,0.0,0.975,,0.0,2.0,,,,1.0,7.138,,0.0,1
4.861,,,,,0.0,2.0,52.9,0.0,0.0,,0.0,,,,0.0,0.985,1.103,0.0,0.0,,,,,0.0,,,-0.007,,0.0,1.047,0.0,,,,,2.033,1.0,8.4,,0.0,1
5.325,2.5675,0.0,0.0,,1.0,3.0,,4.0,1.0,,1.306,3.647,1.25,,,,1.127,,0.0,,,3.0,,,,,0.0,,,,,2.0,5.0,,3.826,1.964,,8.634,0.0,,1
,,2.0,,4.0,0.0,,,0.0,,,,,0.0,,,,,0.0,,0.0,,2.0,,,,2.211,-0.001,0.0,0.0,3.499,,0.0,,0.0,,,,,,,1
,2.1902,,,,,,25.0,,0.0,,,2.605,0.0,8.623,,0.984,1.166,0.0,,,,1.0,,,0.0,,,0.0,,,0.0,0.0,,,3.061,,2.0,,,,1
,,0.0,,,,,39.1,0.0,,,,3.584,,,,,1.144,,,0.0,1.242,2.0,0.0,0.0,0.0,2.334,-0.001,,,2.214,0.0,0.0,2.0,,,,,8.682,,,1
5.286,3.4839,,0.0,,,,,,3.0,12.0,-1.986,3.805,1.622,,12.0,,,,,,1.224,1.0,0.0,,,,0.0,0.0,,1.615,0.0,,3.0,,,2.861,,8.759,,,1
,,2.0,,,0.0,,,,4.0,22.0,,4.825,,,,1.014,,0.0,0.0,0.0,,4.0,,,,2.393,,0.0,,,,6.0,,2.0,,,,10.017,0.0,,1
,1.5353,0.0,,,,4.0,51.2,,,,-1.375,,,,,,1.105,,,0.0,,4.0,,,,,0.0,0.0,46.841,,0.0,,,,3.833,,,9.377,,0.0,1
,,,,,,,,,3.0,,,,1.251,,,1.02,,0.0,0.0,0.0,,,0.0,1.0,,,,0.0,,,0.0,,,0.0,4.063,2.446,2.0,9.397,,,1
5.302,,,0.0,0.0,0.0,0.0,,,,,,,,,,1.045,,0.0,,0.0,,1.0,0.0,,,2.377,,,,,0.0,,2.0,,,2.554,1.0,9.944,0.0,,1
4.596,,0.0,,0.0,,0.0,,2.0,0.0,,,,0.875,9.54,0.0,0.969,,,0.0,,1.2,,,,,2.175,0.037,0.0,,,,0.0,,1.0,,1.708,,,0.0,0.0,1
,3.2436,,,,,,,,0.0,,,3.579,,10.026,0.0,,,0.0,0.0,,1.211,1.0,0.0,,,2.283,-0.002,0.0,,,0.0,,2.0,,,2.316,,8.723,,,1
,3.2336,,,,,,28.6,3.0,0.0,11.0,,,,,0.0,1.009,1.161,0.0,,0.0,,1.0,,1.0,,,0.001,0.0,0.0,,,,3.0,2.0,,,5.0,,,,1
,,,0.0,0.0,,,39.6,,,,2.753,3.964,,11.07,,,,0.0,,0.0,1.257,,,,,2.616,,,,,,,,,,2.322,0.0,,,,1
,3.2439,,0.0,,0.0,,40.6,,,4.0,,,,,3.0,,1.126,,,0.0,,,0.0,,0.0,,,,11.766,,,,,,3.728,2.233,,,,,1
5.216,,0.0,,,1.0,,,,,,,,1.092,11.197,,1.0,,0.0,,0.0,,4.0,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0.0,,1
4.992,,0.0,0.0,,,6.0,,2.0,0.0,6.0,0.0,3.677,0.75,10.568,,,,0.0,0.0,,,,,,,,0.0,,,2.478,,2.0,4.0,,3.822,2.125,,,0.0,,1
4.85,,,0.0,6.0,0.0,5.0,,,1.0,6.0,,,,10.609,,,,,0.0,0.0,1.318,2.0,,1.0,,,,0.0,11.732,4.266,0.0,5.0,,,,2.544,,,0.0,3.0,1
4.593,,0.0,,3.0,,1.0,,0.0,,,-0.536,3.232,,,,,,0.0,,,,,0.0,0.0,,2.175,0.015,,,,,1.0,2.0,,3.601,,2.0,8.2,0.0,0.0,1
,,0.0,,,0.0,,,,,0.0,,,0.0,10.384,,,1.089,0.0,,0.0,,6.0,,,,2.469,-0.001,,,,0.0,,,0.0,4.066,,,8.83,,,1
,,0.0,,,,,40.0,,0.0,,,3.303,2.585,9.11,,,1.125,0.0,,,1.304,0.0,0.0,,,,,0.0,,,0.0,,0.0,,3.244,1.958,,7.937,0.0,,1
,,,,,,0.0,,,,0.0,,2.771,,,0.0,,1.144,,,,1.306,0.0,0.0,,,,,,0.0,1.333,,,0.0,0.0,,,,,,,1
3.0,1.9184,,,0.0,,0.0,,,0.0,0.0,0.0,3.572,0.918,6.594,0.0,1.064,,0.0,,,1.439,,,,,1.414,0.803,0.0,0.0,,0.0,,,,6.87,2.787,,11.578,,2.0,1
3.618,2.2995,,0.0,,0.0,,27.3,2.0,0.0,,,,,,0.0,0.999,,,0.0,0.0,,,,,0.0,,0.319,,,2.094,0.0,,0.0,,6.873,,,,0.0,,1
,,,,0.0,,0.0,,,,,,,1.585,8.16,,,,,,0.0,1.258,,,1.0,,1.802,,0.0,,2.488,0.0,0.0,,0.0,,2.37,,,0.0,2.0,1
,2.3783,,0.0,,,0.0,,,,0.0,0.0,,,8.16,,,,,0.0,,1.297,,,,0.0,,,1.0,,,,0.0,,,,1.792,0.0,11.564,,,1
3.932,,,,,,,,,,,0.0,4.294,,9.11,,0.974,1.133,,,0.0,1.306,,1.0,,0.0,1.942,-0.006,,,,,,,,6.867,,,12.258,0.0,,1
,4.0011,4.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,1.109,0.0,,,1.461,0.0,,,,2.236,,,,1.164,0.0,0.0,,0.0,6.89,,0.0,12.947,0.0,4.0,1
5.646,4.7601,,,,,,,,,,,3.647,,10.505,,,1.213,,,,1.216,,,0.0,,,-0.094,,,,0.0,0.0,,0.0,,,,9.233,0.0,6.0,1
4.562,,4.0,,,,0.0,,0.0,,,-0.198,,,,0.0,1.177,,,0.0,,,,0.0,,0.0,,-0.257,,0.0,,,,,,4.265,3.296,,,,4.0,1
4.947,5.2014,6.0,,0.0,,0.0,40.0,,0.0,,-0.481,3.939,1.371,9.956,0.0,1.159,1.091,,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,,0.0,4.288,3.133,,9.591,,,1
5.13,3.5144,0.0,0.0,,,0.0,,,,0.0,0.0,3.061,,,,0.972,,,,,,,,,,,,,,,0.0,0.0,,,3.292,2.108,,,,,1
5.311,,,,,,,29.0,4.0,,0.0,0.0,3.168,1.823,10.13,,0.984,,,,,1.137,,,0.0,,,,,0.0,,,,0.0,,,,0.0,7.569,,,1
5.236,,,,,1.0,0.0,,,3.0,,0.0,,,9.967,9.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,1
5.303,4.1328,0.0,,,,,,,4.0,,,3.037,1.392,10.053,,1.029,,,0.0,,1.044,,0.0,,0.0,,,,,1.164,0.0,,,,,,0.0,,0.0,,1
,,0.0,,,,0.0,29.2,2.0,,,,4.01,1.617,,,1.231,1.317,,,,,,0.0,,0.0,,,0.0,,,0.0,,,,3.896,,,8.943,0.0,12.0,1
4.362,,,0.0,0.0,,0.0,23.8,,,0.0,,,1.906,,0.0,1.003,,,,,1.1,0.0,,,,,-0.079,,,,0.0,,2.0,,3.13,,1.0,,0.0,,1
,,,0.0,,,,31.0,1.0,,0.0,,,,,3.0,,,,,0.0,,0.0,0.0,,0.0,2.011,,0.0,,,,0.0,,0.0,,,0.0,7.732,0.0,,1
,,,,,0.0,,,2.0,,,,,,,,0.973,,,0.0,0.0,,,,,0.0,,0.012,0.0,0.0,,,,,,,,0.0,7.58,0.0,,1
4.243,,,0.0,,0.0,,,0.0,,,0.0,,0.0,9.8,,1.008,,0.0,,,,,0.0,,,,-0.001,0.0,,5.475,,,0.0,0.0,3.347,,0.0,8.242,,,1
,,2.0,0.0,,,,27.3,,,,0.0,,2.322,,0.0,,,,,,1.168,,0.0,0.0,0.0,,,0.0,,4.086,0.0,,0.0,,,,,,0.0,,1
,2.974,,0.0,0.0,,,31.3,,,0.0,,3.955,3.459,,,0.964,,0.0,,0.0,1.254,,,,,,,,,,,,0.0,0.0,,1.576,,,0.0,0.0,1
,,,,,1.0,0.0,,3.0,,,,3.027,1.436,,,0.993,,,,0.0,,,,0.0,,,0.044,0.0,,,0.0,,,,3.434,2.546,0.0,7.817,,0.0,1
,3.2655,,,,0.0,,,,1.0,0.0,0.0,,,,,,,,0.0,0.0,1.161,0.0,0.0,,0.0,,,0.0,9.431,1.542,0.0,,,,,3.0,,,,,1
5.334,,,,,1.0,,,,6.0,,-0.95,,2.273,,,,1.133,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,3.593,,0.0,8.991,,,1
,,,,,0.0,,,,,1.0,,3.64,3.128,,1.0,0.972,1.144,,,,1.192,,,0.0,,,,,,,0.0,,1.0,2.0,,,,,,,1
4.724,,0.0,,,,0.0,34.9,,,0.0,,,,10.425,6.0,,,,,,,1.0,,,0.0,,,,22.241,9.474,,0.0,0.0,,,,,8.645,,0.0,1
