bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,r2ar8,reskd,reskr,rimmx,rkxwp,rxmsq,simpl,skach,skewr,skrxp,spcop,stlmt,thrsk,wkcti,wkna8,wknck,wkovl,wkpos,wtoeg,class
f,,,,,,,,,,,f,,,,,,,,,,f,,f,,,f,f,,,,,,,,,nowin
,f,,,,,,f,t,f,,,g,,,,,,,,,,,,,t,f,,,,f,,t,,t,,nowin
,,f,,,,,f,,f,f,,,f,,,f,,,,,f,,,,,,,,,,,,,,,nowin
,,f,,,f,,,f,f,,,g,,,f,,,f,,,,,,,,t,f,,,,f,,,t,,nowin
f,,,,,,,,,,,,,,,,,t,,f,f,,f,,,t,,,,,,,,,t,,nowin
,,,f,,,,,,,,,,f,,,,,,f,f,t,,,,,,,,,,,,,,,nowin
,,f,f,f,,,f,f,,,f,,,,,,,,,,,,,,t,,f,,,,,,,,,nowin
,,,,,t,,,f,,f,,g,f,,,f,t,f,,,,,,f,,f,,f,,,,,,,,nowin
,,,,,,,,,,f,,,,,,,,f,,f,,,f,f,,f,,,,,f,,t,,,nowin
f,f,,,f,,f,,,,,,g,,,,,,,,f,,f,f,,,,,,f,,,t,,,,nowin
,,,,,t,f,,,f,,,,,,f,,,f,,,,,t,,t,,,,f,,,t,,,,nowin
,f,,,,,,,t,,,f,,f,,,,,f,f,,,,,f,,,,f,,,,,,,,nowin
,f,,f,f,,,f,,,,,,,,,,,,,,,,,,,,,f,f,,f,,t,,t,nowin
,,,,,f,,,,,,,g,f,,f,,t,,,f,,,,,,,,,f,,f,,,,,nowin
,,f,,t,,,f,,,,,,,,,,t,,,,,,,f,,,,,,f,f,t,,t,,nowin
,,,,f,,,,,,,,,f,,f,,,,,,,,f,,,,,,f,,,,,,,nowin
,,,,f,,,,f,,,f,,,n,,f,,,,,,f,t,f,,,,,,,f,,t,,,nowin
,,,,f,,,,,,f,,,,n,f,,t,,,,,,,,,,,,,f,f,,,,,nowin
f,,,,,t,,,f,,,,g,,,,f,,,f,f,,,,,,,,,f,,f,,,t,,nowin
,,,,,t,f,,,,,,,,,,,t,f,,,,,,f,,,f,f,,,,,t,,,nowin
,,f,,t,t,,f,f,,f,,,f,n,,,,,,,f,,f,,,f,,,,,,,t,,,nowin
,,,,,,f,,,,,,,f,,,f,t,,,f,,f,,,f,f,,,,,,t,,t,,nowin
,,,,f,,,,f,,f,,,,,f,,,,,,f,,,,,,f,f,,,,,,,t,nowin
,,,,t,,,,,,,,,f,,,,t,,,,,,,f,,,f,,,,,t,,,,nowin
,f,f,,,,,,,,,,,f,n,,f,,,,,,f,,,,f,,,,,,t,,,t,nowin
,,,,f,,,,,,f,t,,f,,,,,,f,,t,,,,t,,,,,,,,,t,,nowin
,,,,f,,,,,f,,,,,,,,,f,,,,,,,,,,,f,f,,,t,,t,nowin
,,f,,,,,,,,,,,f,n,,,,,,,f,,,,f,,,,,,,,,,,nowin
f,f,,,,,,f,,,,,g,,,,,,,,,,,,,t,,,f,,,,,,t,,nowin
f,f,,,,,f,,,,f,,,,,,f,,,,,,,,,,,,f,,f,f,t,,,,nowin
f,,,,,,f,,,,,,g,f,,,f,t,,,f,,f,,f,t,f,,,,f,f,,t,t,,nowin
,,,,,,,,,,,,g,,,,,t,f,f,,,f,,,,,f,,f,,,,,,,nowin
f,,f,,,,,,,t,f,f,,,,,,,f,,,,,,f,,f,,,f,,,,t,,n,nowin
,f,,f,,,f,f,,,,,,,,,,,f,,,,,,,,,,f,f,,,,,t,,nowin
,,,,,,,f,,,,,l,,,,f,,,,f,,,,f,,f,,,,,f,,t,,,nowin
,f,,,,,,,f,,,,,,,,,,f,,,,,,f,,,,,,,f,,,t,,nowin
,,,,,,,,,,,,l,,,f,,,f,,,,f,,f,,,,,,f,,,,,,nowin
,,,,,,f,,,,,,,,,,,,,,,,,,,,,,f,f,f,,,,,,nowin
,,,,,,,,f,,f,,,,,,,t,,,,,f,,,,,,,,,,,,,,nowin
,f,,,,f,f,,f,,,,,,,,,,,,,,,,,t,f,f,,,,,,,t,,nowin
,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,nowin
,,f,,,f,,f,,,,,,,,,,,,,,,,,f,,,,,f,f,f,,,,,nowin
,,,,,,,,f,,,f,l,,,,f,,,,,,,f,,,,,,,,,,,,,nowin
f,,,,,,f,,,,,,l,f,,,,,,,,,,,,,,,,,,,,,,,nowin
,,,,,,,,,,,,,f,,,,t,,,,,,,,,,,,,,f,t,,t,,nowin
,f,,,,,t,f,f,,,,,,,f,,,,,,,f,f,,t,,,,,,,,,t,,nowin
,,,,,,,f,,,,,,,,,,,,,,,,,f,,,,,,,,,,t,,nowin
,,,,,,,,,,,,l,,,,,,f,f,,,,,,,,,,,,,,t,t,,nowin
,,,f,f,f,f,,,,,,,f,,,,,,,,,,t,,,f,f,,f,f,,t,,,n,nowin
,,,,,,,,f,,,f,,,,,,,f,,,f,,,,,,,,,,,,,,,nowin
f,,,,,,,,,t,,,,,,,,,f,,,f,,f,,,,,,,,,,,,,nowin
,,,,,,,,f,,,f,,,n,,f,t,,f,f,,,,f,,,f,,,f,,,,,,nowin
,f,,,f,,,,,t,,,,,,f,f,,,f,,,,,,,f,,,,,,,,,,nowin
,f,,,,,,,,,,,,,,,f,,,f,f,,,,,,,f,f,f,,,,,,n,nowin
,,,f,,f,,,,,f,f,l,f,,,,,,,,,,,,,,,,,,,,,,n,nowin
,f,,,,,,,,,,,,,,,,,,,,,f,f,,,,,,,f,f,,t,,,nowin
,f,,,,,,,,t,,f,l,,,f,,,,,f,,,,,,f,,f,f,,,,,,,nowin
,f,f,,,,,,,,,,l,,,,,,,,,,f,,,,f,,,,f,f,t,,,,nowin
,,,,,f,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,nowin
f,,,,,,,,,,,f,,,,,,t,,f,,f,,,f,,,,,f,,f,,,,n,nowin
,,,,t,,t,,,,t,,,f,,,,t,,,,,,,,,,,,,,,t,,,,nowin
f,,,,,,,f,,,,,,,n,,,t,,,,,f,,f,,,f,,,,,,,,n,nowin
f,,,f,,,,,,,,,,,,f,,,f,,,f,f,t,,,,f,f,,f,,,,,,nowin
,,,,f,,,f,,,,,,f,n,f,,,,,f,,f,,,,f,,,,,,,t,,n,nowin
f,,,,f,f,,f,,,,,,,,f,,,f,,,f,,,,,,,f,,,f,,,,,nowin
,,,,,f,,f,,,,,,,,,,,,,,,f,,,,,f,,f,f,,,,,,nowin
,,,,f,f,,,f,,,,,,,,f,,,,,,,f,,,,f,,,f,f,,,,n,nowin
,,,,f,,,,f,,,,,,,,,,,f,,,f,,,t,,f,,,,,t,,,,nowin
,,,,,,,,,,t,,,,,,f,,,,,,,,,,,,,f,t,f,t,,t,,nowin
,,,,,,,f,,,,,,f,,,,,,f,f,,,,,t,f,f,f,,,,t,t,,,nowin
,,,,f,,,f,,t,,f,,f,,,,,,,f,,,,f,t,,f,,f,,,,,,,nowin
,,,f,,,,,,,,f,,f,,,,,,,f,,f,,,,,f,f,,,f,t,,,,nowin
,,f,,,,,,,,,,l,,,f,,t,,,,,,,f,,,,,,,,,,t,,nowin
,,f,,,,,,,,,,,,,,,t,,,,,,,f,,,,,,,,,,,,nowin
,,,,,,,,f,,,,l,,,,,,,,,,,,,t,,,,f,,,,,,,nowin
f,,f,f,,,,,,,,f,,,,,f,,,,,,,,,,,,,f,,,t,t,,n,nowin
,,,f,f,,,,,,t,,l,f,,,,,,,,,,,,,f,,,,,,,,,,nowin
,,,,,,,,,,t,,,,w,,,,f,,,,,,,,f,,,,,,,t,f,,nowin
f,,,,f,,,,,,,,l,,,,,t,,f,,,,,,,,,,,,,t,t,,,nowin
,,,,,,,,,,,,,f,n,,f,,,,,,,,,,,,f,,,,,,,,nowin
,,,,,f,,,,,,f,,,,,,,,,,,,f,,t,,,,,,,,,,,nowin
,t,,,,,,,,,,,,,,,,,,,,,f,,,,,,f,,,,,,,,nowin
,,f,,,,,,,t,f,,,,n,,f,f,,f,,,,,,t,f,,,,,,t,,,,nowin
,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,nowin
f,,f,,,f,,f,f,,,,,,,,,f,f,,f,f,,,,,,,,,,f,,,,n,nowin
f,,,,,,,,,,,,,f,,,f,,,,,,,t,,t,f,,,,,,,,t,,nowin
,,,,,,f,f,,,,,,,,f,,,,,,,,,f,,,,,f,,f,f,,,n,nowin
f,f,,f,f,f,,,,,t,,,,b,,,,,,,,,,,,,,,,,,t,,,,nowin
,,,,,,,,,t,f,,,f,,,,,,f,,,,,,,f,,,,,,,,,,nowin
,,,,,,,,,t,f,,,,n,,,,,,f,,,,,t,f,,,f,,,,,,,nowin
,f,,,,,,,,,f,f,,f,,,,,,,,,,,,t,,f,,f,,,,,,,nowin
,,,,,,,,,t,,,,,,,,,,,,,,f,,,,,,,f,,,f,,,nowin
,,,,f,,t,t,t,,,,,,,,,,,f,,,f,,,,f,,,,f,f,,,,,nowin
,f,,f,,,,,,t,,,l,,,,,,,,,,f,,,,,,,,,f,,,,,nowin
,,,f,,,t,t,,,,,l,,,,,t,,,,,,f,,,f,,,,,,t,,,,nowin
,,,,,,,,,,t,,,f,,,f,,,f,,f,,,,,,,,f,,,,,t,,nowin
,,,f,t,,,,,,,,,,n,f,,,,,,f,,,,,f,,,,f,,,,,,nowin
f,,,,,,,,,,t,f,,,,,,t,,,,,,,,,f,,,,,,,,,,nowin
,,,,f,,,,,,,,,,w,,f,,,,,,,,,t,,,,f,,,,,,,nowin
f,,,,,,t,t,,,,,,,n,,,,,,f,,f,,,t,,,,,,,f,,,,nowin
f,,,,,,,,,,,,,,,,,f,,,f,,,,,,,,,f,,,,,,,nowin
,,f,,f,,f,,,,,,,,,,,,,,,,,,,,,f,,,,,f,,,,nowin
f,,,,,,f,,,,f,,l,,,f,,,,f,,f,,f,,,,,,,,f,,,,,nowin
,,,,f,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,n,nowin
f,,,,,,,,,,,,,,,,f,,f,,,f,,,f,,f,,,f,,f,,,t,,nowin
,f,,,,,,,,,f,,,,n,,,,,,,,,,,,,f,,f,,,,f,,,nowin
,,,,,,,,,,,f,,,,,,,,f,,,,,,,f,,,,,f,,,t,n,nowin
,f,,,,,,,f,,f,,l,,,,,,,,f,,,,,t,f,,,,f,,,,,,nowin
,,,,,,,,f,,,,l,,,,f,,f,,,f,,f,,t,,,f,f,,f,t,t,,,nowin
,,,,f,,,,,t,,,,,,,,,,,,,,f,,t,,f,,,,,,t,,,nowin
,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,,n,nowin
,,,,,t,,f,,,,,,,,,f,,,,,f,,,,,,,,,,f,,t,,,nowin
,,,,,,f,,,,,,,,,,,,f,,f,,f,,,,f,f,,f,,,,,,,nowin
,f,,f,,t,,,,,,f,,,,,f,,,,,,,,,,f,,f,f,,,,,,,nowin
,,f,,,,t,,f,,,f,,,,,,,,,,,,,,,f,,,,,,,,,,nowin
,,t,f,t,,,,,,,,,,n,,,,,,,,,,,t,,,,,f,f,,,,,nowin
,,,,,t,,,,,,,,,,,f,t,,,f,f,,t,,,,,,,,,,,,,nowin
,,,f,,,,,,,,,,,n,,f,t,,,,,,,,,,,,,,,,,,n,nowin
,,,,f,,,f,,,,,l,,,f,,,,f,,f,f,,,,,,,,,,,,,,nowin
,,,,f,,,,,,,f,l,,,,,,,f,,,,,f,,,,f,,f,,,,,,nowin
,f,,,,,,,f,,,,,,n,,f,,,,,,,,,t,f,,,,f,f,t,,t,,nowin
,,,,,,,,,,t,,,f,,,f,,,f,,,,,,t,,f,,,,,f,,,,nowin
f,f,,,f,,,,,,,,,,,,f,,,,,,f,t,,,,,,,,,,,,,nowin
,,f,f,,,f,f,,,,,,,,,,,,,,f,,,,,,,,,t,,,,t,,nowin
,,,,,,,,,,t,,,,n,,,,,,,f,,t,,,f,,f,,,,t,t,,,nowin
f,,,,,,,,,,,,l,,,,f,,f,,,,,,,,,,,,,,,,,n,nowin
,,,f,,,f,,,,t,,l,f,n,f,,t,,,,,,,,,f,,,f,t,f,,,f,,nowin
,,,f,,,,f,,,,f,,,n,f,,,,,,f,,,,t,,,,,,f,,,f,,nowin
,,f,,,t,,,,t,,f,,,,,f,,,t,,,,,f,,f,,,,,,,t,,,nowin
f,,,,,,,,f,t,t,,,f,,,,,,,f,f,,,,t,f,,,,,,,,,,nowin
,,,f,,,,,f,,,f,,,,,f,t,,,,f,,,,,f,,,,,,,,,,nowin
,,,,,,,,,t,t,,,,,f,,,,,,,,f,,,,,,f,,,,,,n,nowin
,,,,,,,,f,,,,,,,,,,,,,,,,,,,f,,,,,,t,t,n,nowin
,,,f,f,t,t,,,,,,,,w,,,,,,,,,,f,,,,,,f,,,,,,nowin
,,f,,,t,,,,t,,,,,,,,,,,,,,,,,,,f,,,f,,,t,,nowin
,,,f,,,,,,,,,,,,,,,f,,f,,,f,,,,f,,,f,f,,,,,nowin
,,,,,,,,f,,t,,,,,,,t,f,,,,,,,,,,f,f,,,,t,,,nowin
,,,,,t,,,,,,,,,,,,t,,f,,,,t,,,f,,,,,,,,,,nowin
,,,,,,,f,,,t,f,,,,,,t,,,,,,,,t,,f,,,f,,,,t,n,nowin
f,,,,,,,,,,,,,,,f,,t,f,f,,,,,,,,f,f,,,,,,,,nowin
,,,f,t,,,,f,t,t,f,,,,,,,,,f,,,,,,f,,,,,,,,,n,nowin
,,,,,,f,,,,f,,,,,,,,,f,,,,,,t,,,f,,f,,,,,n,nowin
f,t,,,,,,,,,,,l,,,,,,,,f,,f,f,,,f,,,,,,,,,,nowin
,,f,,f,,f,,,,f,f,,,n,,,,f,,,,,,,,,f,,,,f,,,t,,nowin
,,,,f,t,f,,,,,,l,,,f,,,,,,,,,f,,,,,,,,,f,,,nowin
,t,,,,,f,,,,t,,,,,,f,,,,f,,,,f,,,,,,,,f,t,t,,nowin
,t,,,,t,,,f,,,,l,,n,,f,,,,,,,,,,,,,f,,,,f,,n,nowin
,,f,,f,,,,,,,,,,,,,,f,f,,,,t,f,,f,,,,f,,,,,,nowin
,f,,,f,,,,,,,f,l,,,,,,f,f,,,,,,t,,,,,,,t,,t,,nowin
,,f,f,,,f,,,,,,,,,,,,,,,,,,,,,f,,,f,,,,t,,nowin
f,f,,,t,,,,,,f,,,,n,f,,,,,,,,f,,,,,,,,f,,t,,,nowin
,,,,,,,,,t,,f,,,,,,,,f,,,,,,,,,,,f,,,,,n,nowin
,,,,,,,,,,,,,,,,,,,,,,,,,t,f,,f,,,f,f,,,,nowin
,,,,,t,,,,,,,l,,,,,,,,,,,,,,,,f,,,,t,t,,n,nowin
f,f,,,f,t,t,,,,f,f,,,,,,,,f,,f,f,f,,,,,,f,,,,,,,nowin
f,,f,f,,,,,,,,,,,,,,,,,,f,,,f,t,,,,,f,,,,,,nowin
,,,,,,,,,,t,,,,,,f,,,,,,,,,,,,f,,,f,,,,,nowin
,,,,,,,t,,,,,l,,,,,,,,f,,f,,,,,,,,,,,t,,,nowin
,,f,,,,,,,t,,f,l,,,f,,,,f,,,,,f,,,,,,,,,,t,,nowin
f,f,f,,f,,,,t,,,,,f,,f,,,,,,,,,,,,,,,,f,,,,n,nowin
,,f,,,t,,,,,,,,f,,,,,,,,,f,,,t,,,,f,,f,t,t,,n,nowin
,,,,,,,t,,t,,,,,,f,,,,,f,,,,,,,,,,,,,,t,,nowin
,,,,,,,t,t,,,,,,n,,,,,f,,f,f,,f,,,,,,,,,,f,n,nowin
,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,nowin
,f,,,,,,,t,,,,,,n,f,,,,,,,,,,t,f,,,f,,,,,,,nowin
,f,,,f,,,,,t,,,l,,,,,,,,f,f,,,f,,f,,,f,,,,,,,nowin
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,,,,,,,,,nowin
,,,,,,,,,,,f,l,f,,,,,f,,f,,,,,,,,,,,,,,t,n,nowin
,,,,f,,f,,,,,,l,,,,,t,,,,,f,,,,,,f,,,,,,,,nowin
,,,f,f,,f,t,,,,,,f,,,,t,,,,f,,,f,,,f,,,,,,,,,nowin
,f,,f,,,,,,,,,l,,,,,t,f,,,,,,f,,,f,f,f,f,,,,t,,nowin
f,,,f,,,,,,,t,,,f,,,,,,f,,,,,f,,,,,f,,,,t,f,n,nowin
,,,,,,,,,,f,,,,,,,,,,f,f,,,,,,,,,,f,,,,,nowin
,f,,f,,,,t,,,,,,,,,,,,,,,f,,,,f,f,,,f,,,,,n,nowin
,,f,,,,,,,,f,f,,,,,,,f,,f,f,,,,,,f,f,,,,,,,,nowin
,,f,,,t,,,t,t,,,,,n,,,,,f,,,f,,f,t,f,f,,,,,f,,,,nowin
f,,f,f,t,,,,,,,,,,,,,,f,,,,,,,,,,f,,,,,,,,nowin
,f,,,,,,,,,f,f,,f,n,,,,,,,,f,,,,,,,,,,,,,n,nowin
,,,f,,,,,,,,,,,,,,,,f,,,,,,,,,,f,,,f,f,,n,nowin
,,,,,,,,,,f,,,,,f,f,,,,,,,,f,f,,,,,,,,,t,n,nowin
,,f,,,,,,,,,,,,,,,,,f,,f,,,,,,,f,,,,,,,,nowin
,,,,,f,,,,,f,,,,,f,,,,,,,,f,,,,,f,,,,,,t,,nowin
,,,,f,,f,,,t,,,,,,,,,,,,f,f,,,f,,,,,,,,,t,,nowin
,,,,,,,,,,,,l,,,,f,,,,,,,,,,,f,,,,,,,t,,nowin
,,,,,,,t,,,,f,,,,f,,,f,,,,f,,,,,,,,,,,,,,nowin
,,,,,,,,f,t,,,,,n,,,,,f,,,,,,,,,,,f,f,,t,,,nowin
,,,,,,,f,f,,,,,,,,f,,,,,f,f,,,,,,,,,,,,t,,nowin
,,,,,t,,,f,,,f,,,,f,f,t,,,f,,,t,,,,,,f,,,f,,t,,nowin
,,,,,,,,,,,,,,,,,,,,f,,,,,f,,,,,,,,,,,nowin
f,,t,,,,,,f,,,,l,,,,f,t,f,,,,f,,,,,,,,,,,,t,,nowin
,,,f,,,,f,,t,,,,,,f,,f,,,,,,,,,f,,,,,,,,,,nowin
,,,,,t,,,,,,,,,,,,t,,,,,,,,,,,,,,,f,,,,nowin
,f,,,,,,,,,,f,,,,,,,f,,,f,f,,,,,,,,,f,f,t,,n,nowin
,f,,,,,,,,,,f,,f,,,,,,,,,,,,,,,,,,,t,,,,nowin
,f,,,,t,f,t,,,,,,,,,,t,,,,f,,,,,,,,,,f,,t,t,,nowin
,,,f,f,t,,,,,,,,,,,,,,f,f,,,,,,,f,,,,,,,,,nowin
,,,,,,f,,,,f,,,,,,,,,,,,,,,,,,f,,,f,,f,,,nowin
,,,,t,,,t,,,,,,,,,,,f,,,,,,,,f,f,,,,f,,,,,nowin
f,,,f,,,,,,,f,,,,,,,,,,f,,,,f,,f,,f,,,,t,,,,nowin
,,,,,,f,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,nowin
f,,f,,,,,,,,,,,,n,,,,,,,,,,,,f,f,,f,f,,,,t,,nowin
f,,,,,,f,f,,,,,g,,,,,,,,f,,,,,,,,,,,,t,,,,nowin
,f,,f,,,,,,,,f,,f,n,,f,,f,,,,f,,f,t,,,,,,f,t,,,,nowin
,,,f,,,f,,,t,,f,,,,f,,,f,,,,f,t,,,,,f,,,,f,,t,,nowin
,,f,,,f,,,,,,f,,f,,,,t,,f,,f,,,f,,f,f,,,,,t,,,,nowin
,,,,,,,f,f,,,,,,,f,,,,f,,,,f,,t,,,f,,,,,,t,,nowin
,,,,t,,,,f,,,,,,,,,,,f,f,,,,,t,f,,f,,,,,,,,nowin
,,f,,,,,,f,,t,f,,,,,,,,f,f,,,,f,t,f,f,,,,,,,,,nowin
,,,,,,t,f,,t,,,,,n,,,,,,f,f,,,,,,f,,,,,f,t,,,nowin
,,,,,,,,,t,t,,,,,,,t,f,f,,,,,,,,,f,,,f,,,,,nowin
,,,,,,t,,,,,,g,f,,,,,,,f,,f,,f,,,f,f,,,,t,t,,,nowin
,,,,,,,f,,t,,,,,,,,t,,,f,f,,,,,,,,,,,,,,,nowin
,f,f,f,,f,,,,,,,,,,f,,,,f,,,,,,,,,f,f,,,,,,,nowin
,f,,,,,,,,,,f,,f,n,,f,t,,,,,f,t,f,,f,,,,f,,,,,n,nowin
,,,,,f,f,,,,,,,,,,,,,,,,,,f,t,,,,f,,,t,,f,,nowin
,,f,,,f,f,,,,,,,,,,f,,f,,,,,,,,,,,,,,,t,f,,nowin
f,,,,,f,,,,t,,f,g,f,,f,,,,,f,,,,,,,,f,,,,,,,,nowin
,,,,,,,,,,t,f,,,,,,,,,,,,,,,,f,,,,,,,,,nowin
,,,,f,f,,,f,,t,,,f,,,,,,f,f,,f,,,t,,,,,,,,t,,,nowin
,,,,,f,,f,,t,,f,,,,,f,t,,,,f,,,f,,f,,,f,,f,,,t,,nowin
,,,,,,,,,,t,,g,f,,,,,,,,,,,,t,,,,,,,,,,,nowin
f,,,,,,,f,f,,,,,f,,,f,,f,,,f,,,,,,,,,f,,,,,,nowin
f,f,,f,f,,,,,,,,,f,,,,,,f,,,,f,,t,f,f,,,,,,,t,,nowin
,,,,,,,f,,,,,,,,,,,,,f,,f,,,,,,,,,f,,t,,,nowin
,,,,,,,,,,t,,,f,b,f,,,,,,,,t,,t,,f,,f,f,,,,t,,nowin
,f,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,f,,nowin
f,,,f,,,,,,,,,,,n,,t,,,,,,f,,,t,,,f,,,,,,,,nowin
f,,,,,,,,,,,,,,,,,,,,f,,,,,t,,,,,,,,,t,,nowin
,,,,,,,,t,,,,,,,,,t,,,f,,,,,,,,,,,f,,,,,nowin
,f,,f,,,,,,,f,,,,n,,,t,f,,,,,f,f,,,,f,,f,,,,,,nowin
,f,,,,,,,,,,,g,,,,,,,,,,,,f,t,,,,f,f,,,,,n,nowin
,,,,,,t,,,,,f,,,,,,,,,,,f,,f,,,f,,,,,,,,,nowin
,,,,,,t,t,,,,,,f,n,f,,t,,,,,,,,,,,,,f,,,,t,n,nowin
,,f,,,,,t,,,t,,,f,,,,,,,,,,f,f,,,,,,,,,,,,nowin
,f,,,,,,,,,,,,,,,f,,,,f,f,,,,,,f,,,f,,,,t,,nowin
,,f,,,f,f,,,,,,,f,,f,,,,,f,,,,,,f,,,,,f,,,,,nowin
,,,f,,f,,,,,,,g,,,,,,,,,,t,,,,f,f,,,,f,,,,n,nowin
,,,,,,,,,,,,,,,,f,,f,f,,,,,f,,,,,,f,,,,,n,nowin
,,,,f,,,,,,,f,g,,,f,,t,,,,,,f,,,,,,,,,,,,,nowin
f,,,,,,,,,,,,,f,,,,,,,f,,,,f,,,,f,,,,,,,,nowin
,,,,,,f,,,t,,,,,,,f,,,,,f,,,,,,,,f,,f,,,,,nowin
,,,,,,,f,f,t,,,,,,,,,,f,,,,,,t,,,,f,,,,,,,nowin
,,,,,,,,,,,,,,n,,,,,,,,,t,,,,,,,,,,,,,nowin
,,,,,t,,,,,,,,,,,,,,,f,f,,,,,,,,,,,,,,,nowin
,f,,,t,,t,,,,,,,,,,,,f,,f,,f,,,,,,,,,,,,,,nowin
,,,f,,,,,,,,,g,,,f,f,,,,f,,,t,,,f,,f,,,,t,,,,nowin
f,,,,f,t,,f,,t,,,,,,,,,,,,,,,f,,,,f,f,,,,,t,n,nowin
,,,,,,,,,,,,,,,,,t,,,,,,,,,,,f,f,,f,,,t,,nowin
,,,,,t,t,f,,t,t,,,,,,f,,,,f,,,,,,,,f,,,,f,,,,nowin
,,,,,,,,,t,,,,,,,f,,,,,,,,f,,,,,,f,,,,,,nowin
,f,,,,,,,f,,,,,f,,,f,t,,f,,f,,,,,,f,,,,,,,t,,nowin
,f,,f,,,,f,,,,f,,,n,f,,t,,f,,,,,,,,f,,,,f,t,,,,nowin
,,,,,,f,,,,t,,g,,,f,,,,,,,,,,,,,,,f,f,,,t,,nowin
,,f,,,t,,,,,,,,f,,,,t,,,,f,,,,t,,,,f,,,,,,,nowin
,,,f,,,,,,,t,,,,,,,,,,,,,t,,,,,,,f,,,t,,,nowin
,,,f,,,,,,,t,,,,,,,,,f,,,,t,,,,,f,f,,,f,,,,nowin
,f,,,,t,,,f,t,,,g,,,,,,,,,,,,,,,f,,,,,,t,,,nowin
,f,,,,t,,,,,t,f,,f,,,,,,,,,f,t,,,,,f,,f,f,,,,,nowin
,,,,,,,,,,,,g,,,,,,,,f,,,,,,f,f,,,f,,,,,,nowin
,,,,,,,,,,,f,,,n,,,,,f,,,,t,f,,,,,,,,,,t,,nowin
,,,,,,,,f,,,,,,,,f,,,,,,,t,,,,,,,,,,,,,nowin
,,,f,,t,,,,,,,,,n,,f,,,f,,,f,,,,,,f,,,f,,,,n,nowin
,f,f,,,,,f,,,t,,g,,,,f,,,,,f,,f,,,,f,,,f,f,,,,n,nowin
,,,,,t,t,,,,,,,f,,,f,,,,,,,f,,,,,,,f,f,,,,,nowin
,,,,,,,,,,t,f,,,,,,,f,,,,,,,,,,,,,,,,,,nowin
,f,f,,f,,,,f,,,,,,,,f,,f,,,f,,,,,,f,,,,,,,,,nowin
,f,,,,t,,,,,,,,,,,f,,,f,,,,,,,f,,,,f,,,,,,nowin
,,,,,,,,,,,,,,n,,f,t,,,,,,,,,f,f,,,,,,t,,,nowin
,,,,,,,,,,,,,f,n,f,f,,,,,,,,,t,,,,,,,,,,,nowin
,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,nowin
,,f,,,t,,t,,,f,,,f,,,,,,f,,,,,f,,,,,,,f,,,,,nowin
f,f,,,f,t,,,,,,,,,,,,,,,,f,f,,,,,,f,,f,,t,,,,nowin
,f,,,t,,,t,,,,f,,,n,,,,,,,,,,,t,,,,,,f,,,,,nowin
,f,,f,t,,t,,,,,,g,,,,,,,,,,,,,,,,f,,f,,,t,,,nowin
f,,,f,,,,,,t,,,g,,n,,,,,,,,,,f,,,f,,f,,f,,,t,,nowin
,f,,,,,,,t,,,,,,,,,,f,f,f,,f,,,,,f,,f,,,,t,,,nowin
f,,,f,,,,t,,,,,,,,,,,,f,,,,,,,,,f,,,f,,,,,nowin
f,,f,,f,t,f,,t,,,,g,,,,,,,,,,,,,,,,,,f,f,,,,,nowin
,,,f,,,t,,t,t,,f,,,,,,,,,f,,,,,,,,,,,,,,,,nowin
f,f,f,,,,,,t,,,,,,,,,,,,,f,f,,,,,,f,,,f,,,,,nowin
,f,,,,,,,,,,,,,,,,,f,,f,,,,,,,,,,,,t,,,,nowin
f,,f,,,,,,,,t,,,,,f,,,f,f,,,,,,t,,,,,f,,,,t,,nowin
,,f,,f,,,,,t,f,,,,,,f,,,,,f,,,,,,f,f,f,,f,f,t,,n,nowin
,,f,,,,,,,,,,,,,,,,f,,,,,,,,,,,,f,,,t,,n,nowin
f,,,,,,,,,,,f,,,n,,,,,,f,,,,,f,,,,,,,,,t,,nowin
,,,f,,,,,,,,,,f,,,f,,,,,,f,f,,,,f,,,,,,,,,nowin
,,,,,f,,,f,,,,,,n,f,,,,,,,,f,,,,f,f,,,,,,,,nowin
,,,f,,,,,,t,,,,,,,,,,,,f,f,,,f,,,f,,f,,,,,,nowin
,,,,,,,,,t,,,,,,,,,,,,,,t,,,,f,f,,,,,,,,nowin
,,,,,,,f,,,f,,,,n,,f,,,,,f,f,,,,,,,f,,f,t,,,n,nowin
,,,,,,,,f,,f,,g,,,,,t,,,,f,,,,,f,,f,,,f,f,,,,nowin
f,,,,,,f,,,t,,,g,,,f,,t,,,,,,,,,,,,f,,,,,t,,nowin
,f,,f,,,,,,t,f,,,,,f,,,,,,f,,,,,,f,,,f,,,t,t,,nowin
